movie_id,movie_title,genre_id,genre_name,avg_rating,num_ratings,percentile
tt3967878,Illang: The Wolf Brigade,5,Action,5.9,5634,0.2904045753018428
tt1242618,Deadline,8,Drama,4.6,5634,0.38618524332810045
tt1242618,Deadline,16,Thriller,4.6,5634,0.3537212449255751
tt1242618,Deadline,19,Horror,4.6,5634,0.3849703361898484
tt1437357,Faust,18,Mystery,6.5,5635,0.33564814814814814
tt0229340,Dinner Rush,1,Romance,7.3,5635,0.3984925844882081
tt0229340,Dinner Rush,12,Crime,7.3,5635,0.32157870154133583
tt1437357,Faust,8,Drama,6.5,5635,0.38640950885848846
tt0229340,Dinner Rush,8,Drama,7.3,5635,0.38640950885848846
tt2481496,Mercy,19,Horror,4.9,5636,0.3852999340804219
tt2481496,Mercy,16,Thriller,4.9,5636,0.35399188092016237
tt11229134,Durgamati: The Myth,16,Thriller,4.0,5637,0.35426251691474964
tt0164003,City of Ghosts,16,Thriller,5.9,5637,0.35426251691474964
tt0316188,Raising Victor Vargas,1,Romance,7.2,5637,0.3987357160223681
tt11229134,Durgamati: The Myth,19,Horror,4.0,5637,0.38562953197099537
tt0164003,City of Ghosts,12,Crime,5.9,5637,0.3218122372723027
tt0316188,Raising Victor Vargas,8,Drama,7.2,5637,0.3865590192120804
tt0164003,City of Ghosts,8,Drama,5.9,5637,0.3865590192120804
tt0050815,Pal Joey,8,Drama,6.6,5638,0.3867085295656724
tt6734984,Duvvada Jagannadham,10,Comedy,5.9,5638,0.34297251530545786
tt6734984,Duvvada Jagannadham,12,Crime,5.9,5638,0.3220457730032695
tt6734984,Duvvada Jagannadham,5,Action,5.9,5638,0.29082821436136413
tt0050815,Pal Joey,1,Romance,6.6,5638,0.39897884755652807
tt0414931,Breaking News,12,Crime,6.7,5639,0.3222793087342363
tt0414931,Breaking News,5,Action,6.7,5639,0.29104003389112476
tt0414931,Breaking News,8,Drama,6.7,5639,0.3867832847424684
tt13825336,Good Luck Jerry,10,Comedy,5.5,5640,0.3431027745212974
tt13825336,Good Luck Jerry,8,Drama,5.5,5640,0.38685803991926443
tt13825336,Good Luck Jerry,12,Crime,5.5,5640,0.3225128444652032
tt0422528,Sarah Silverman: Jesus Is Magic,10,Comedy,6.5,5640,0.3431027745212974
tt0072705,Bite the Bullet,5,Action,6.6,5640,0.2912518534208854
tt0072705,Bite the Bullet,8,Drama,6.6,5640,0.38685803991926443
tt0072705,Bite the Bullet,6,Adventure,6.6,5640,0.2922374429223744
tt6931414,The Great Battle,8,Drama,7.0,5641,0.3870075502728564
tt6931414,The Great Battle,5,Action,7.0,5641,0.29146367295064607
tt2113075,The Inevitable Defeat of Mister & Pete,8,Drama,7.5,5641,0.3870075502728564
tt11651780,Choked,8,Drama,5.7,5642,0.3871570606264484
tt8342680,The Burnt Orange Heresy,8,Drama,6.1,5642,0.3871570606264484
tt0094597,976-EVIL,10,Comedy,5.1,5642,0.3433632929529764
tt0056255,Mr. Hobbs Takes a Vacation,10,Comedy,6.8,5642,0.3433632929529764
tt8342680,The Burnt Orange Heresy,16,Thriller,6.1,5642,0.3548037889039242
tt0094597,976-EVIL,19,Horror,5.1,5642,0.3859591298615689
tt0076271,Kingdom of the Spiders,19,Horror,5.7,5642,0.3859591298615689
tt0418778,Infection,19,Horror,6.0,5645,0.38661832564271587
tt0280990,The Nest,16,Thriller,6.7,5645,0.3550744248985115
tt0280990,The Nest,12,Crime,6.7,5645,0.32274638019617
tt0280990,The Nest,5,Action,6.7,5645,0.2916754924804067
tt0418778,Infection,8,Drama,6.0,5645,0.38730657098004034
tt10187680,Forensic,12,Crime,6.8,5646,0.3229799159271369
tt10187680,Forensic,18,Mystery,6.8,5646,0.33611111111111114
tt10187680,Forensic,16,Thriller,6.8,5646,0.3553450608930988
tt12763920,Deliver Us from Evil,16,Thriller,6.8,5647,0.3556156968876861
tt5692390,Status Update,1,Romance,5.8,5647,0.3992219790906881
tt12763920,Deliver Us from Evil,12,Crime,6.8,5647,0.32321345165810367
tt5692390,Status Update,10,Comedy,5.8,5647,0.3436238113846555
tt12763920,Deliver Us from Evil,5,Action,6.8,5647,0.2918873120101673
tt0080031,Tom Horn,8,Drama,6.8,5648,0.38738132615683635
tt0096804,American Ninja 3: Blood Hunt,8,Drama,3.7,5648,0.38738132615683635
tt0032536,Go West,10,Comedy,6.8,5648,0.343754070600495
tt0080031,Tom Horn,7,Biography,6.8,5648,0.32122905027932963
tt0096804,American Ninja 3: Blood Hunt,5,Action,3.7,5648,0.292099131539928
tt0080031,Tom Horn,12,Crime,6.8,5648,0.3234469873890705
tt7587876,Hope Gap,8,Drama,6.7,5649,0.38753083651042836
tt7587876,Hope Gap,1,Romance,6.7,5649,0.399465110624848
tt3344922,Hungry Hearts,1,Romance,6.4,5650,0.399708242159008
tt3344922,Hungry Hearts,16,Thriller,6.4,5650,0.35588633288227334
tt3344922,Hungry Hearts,8,Drama,6.4,5650,0.38760559168722436
tt4902716,Rebirth,16,Thriller,5.0,5651,0.3561569688768606
tt0078856,Beyond the Poseidon Adventure,6,Adventure,4.6,5652,0.2925636007827789
tt0078856,Beyond the Poseidon Adventure,5,Action,4.6,5652,0.29231095106968863
tt20859464,The Artifice Girl,18,Mystery,6.6,5653,0.3365740740740741
tt20859464,The Artifice Girl,16,Thriller,6.6,5653,0.3564276048714479
tt0074287,The House with Laughing Windows,18,Mystery,7.0,5654,0.337037037037037
tt5114840,Six Minutes to Midnight,16,Thriller,5.9,5654,0.3566982408660352
tt0074287,The House with Laughing Windows,19,Horror,7.0,5654,0.3869479235332894
tt0074287,The House with Laughing Windows,16,Thriller,7.0,5654,0.3566982408660352
tt5114840,Six Minutes to Midnight,8,Drama,5.9,5654,0.3876803468640203
tt0972558,Dark Planet,6,Adventure,5.1,5655,0.2928897586431833
tt0972558,Dark Planet,5,Action,5.1,5655,0.29252277059944926
tt0089798,Perfect,8,Drama,4.6,5656,0.3877551020408163
tt0089798,Perfect,1,Romance,4.6,5656,0.399951373693168
tt0995752,Tashan,8,Drama,3.8,5657,0.3878298572176123
tt0995752,Tashan,5,Action,3.8,5657,0.29273459012920994
tt0995752,Tashan,10,Comedy,3.8,5657,0.3438843298163345
tt1446147,Cat Run,10,Comedy,5.5,5658,0.344014589032174
tt1446147,Cat Run,5,Action,5.5,5658,0.29294640965897056
tt0420291,Keane,8,Drama,6.9,5658,0.3879046123944083
tt0420291,Keane,18,Mystery,6.9,5658,0.3375
tt0420291,Keane,16,Thriller,6.9,5658,0.3572395128552097
tt0036104,The Leopard Man,16,Thriller,6.8,5659,0.35751014884979704
tt0036104,The Leopard Man,19,Horror,6.8,5659,0.3872775214238629
tt0417225,Idlewild,12,Crime,6.1,5659,0.32368052312003737
tt0417225,Idlewild,8,Drama,6.1,5659,0.3879793675712043
tt0079640,North Dallas Forty,8,Drama,6.9,5660,0.3880541227480003
tt2055709,Blindsided,8,Drama,5.5,5660,0.3880541227480003
tt0079640,North Dallas Forty,10,Comedy,6.9,5660,0.34414484824801356
tt2055709,Blindsided,16,Thriller,5.5,5660,0.3577807848443843
tt2055709,Blindsided,18,Mystery,5.5,5660,0.33796296296296297
tt6576556,The Silent Revolution,8,Drama,7.4,5661,0.3882036331015923
tt8610436,The Sparks Brothers,7,Biography,7.7,5662,0.32192737430167595
tt0191636,Widow of St. Pierre,8,Drama,7.2,5662,0.3882783882783883
tt8610436,The Sparks Brothers,10,Comedy,7.7,5662,0.3442751074638531
tt0191636,Widow of St. Pierre,1,Romance,7.2,5662,0.40019450522732797
tt0071824,McQ,8,Drama,6.2,5663,0.3883531434551843
tt2041488,Thunderstruck,10,Comedy,5.1,5663,0.34440536667969257
tt0075936,Desperate Living,10,Comedy,7.0,5663,0.34440536667969257
tt0071824,McQ,5,Action,6.2,5663,0.2931582291887312
tt0071824,McQ,12,Crime,6.2,5663,0.3239140588510042
tt0075936,Desperate Living,12,Crime,7.0,5663,0.3239140588510042
tt0079788,Zombie Holocaust,6,Adventure,5.2,5664,0.29321591650358775
tt0079788,Zombie Holocaust,18,Mystery,5.2,5664,0.3384259259259259
tt0079788,Zombie Holocaust,19,Horror,5.2,5664,0.38760711931443637
tt1592292,Zero 2,16,Thriller,7.5,5665,0.35805142083897157
tt1592292,Zero 2,10,Comedy,7.5,5665,0.34466588511137164
tt0082763,Modern Problems,10,Comedy,5.0,5666,0.3447961443272112
